goodreads_book_id,tag_id,count
24337,16805,116
24337,11370,108
24337,25765,107
24337,15169,106
24337,33124,106
24337,11497,104
24337,6847,104
24337,14361,102
24337,9221,98
24337,22034,98
24337,21466,96
24337,3389,93
24337,7313,92
24337,15048,89
24337,11150,88
24337,33023,86
24337,20570,85
24337,22689,84
24337,14487,82
24337,6750,82
24337,6597,81
24337,20824,80
24337,7852,80
24337,12782,80
24337,6976,78
24337,28525,78
24337,20774,77
24337,26305,71
24337,11136,69
24337,20849,68
24337,26897,68
24337,7404,68
24337,1128,66
24337,3392,66
24337,12680,66
24337,3371,65
24337,20547,65
24337,24310,65
24337,6909,64
24337,21892,64
24337,18640,61
24337,32586,61
24337,26735,61
24337,20785,59
24337,25234,58
24337,17213,58
24337,30573,58
24337,11491,57
24337,5090,56
24337,33121,55
24337,21447,55
24384,30574,5813
24384,6953,479
24384,11743,322
24384,6888,273
24384,6857,266
24384,6895,261
24384,7457,257
24384,11557,226
24384,17124,186
24384,11305,173
24384,8717,150
24384,2580,132
24384,33114,121
24384,17129,102
24384,6960,97
24384,6838,92
24384,21457,89
24384,19974,82
24384,7404,76
24384,5207,73
24384,25014,72
24384,16799,71
24384,22743,69
24384,6920,68
24384,6914,67
24384,21466,66
24384,25020,58
24384,6597,53
24384,32989,52
24384,6828,47
24384,26735,47
24384,6829,44
24384,16805,44
24384,9221,35
24384,33165,35
24384,21437,35
24384,6976,32
24384,3392,29
24384,6909,29
24384,17090,29
24384,3371,28
24384,22753,25
24384,3389,25
24384,14779,25
24384,6847,24
24384,18045,23
24384,25114,23
24384,21438,23
24384,2573,23
24384,7484,22
24384,1691,21
24384,6443,21
24384,24960,20
24384,2104,20
24384,6977,20
24384,28108,20
24384,12323,20
24384,2545,20
24384,21447,20
24384,25034,19
24384,6948,19
24384,12315,18
24384,33150,18
24384,29244,18
24384,6973,17
24384,33166,17
24384,22034,16
24384,12600,16
24384,14764,16
24384,6905,16
24384,25033,16
24384,17086,16
24384,6902,16
24384,17138,15
24384,25305,15
24384,22111,15
24384,5161,15
24384,21464,15
24384,20673,15
24384,21452,15
24384,26740,14
24384,6891,14
24384,6866,13
24384,10397,13
24384,3677,13
24384,2556,13
24384,6596,13
24384,11513,12
24384,25329,12
24384,17169,12
24384,25765,11
24384,923,11
24384,11221,11
24384,6949,11
24384,12296,11
24384,3377,11
24384,17094,11
24384,33149,11
24384,6843,10
24384,32643,10
24408,30574,5762
24408,14487,603
24408,33114,254
24408,8717,241
24408,11743,224
24408,11557,209
24408,21457,208
24408,7457,114
24408,14467,108
24408,6953,83
24408,21470,71
24408,7077,65
24408,21474,62
24408,6857,59
24408,6888,59
24408,26735,59
24408,5207,58
24408,32989,57
24408,14552,53
24408,6895,52
24408,21447,51
24408,21459,46
24408,19974,40
24408,7116,36
24408,14779,35
24408,25647,35
24408,22743,33
24408,6920,31
24408,4949,31
24408,21472,30
24408,17124,29
24408,16799,28
24408,26740,27
24408,25685,27
24408,1691,26
24408,6914,25
24408,16805,25
24408,33165,24
24408,21464,24
24408,6960,23
24408,25114,22
24408,17129,21
24408,2435,20
24408,6828,19
24408,33124,19
24408,7404,19
24408,4447,19
24408,6555,19
24408,18045,18
24408,28108,18
24408,21456,18
24408,15880,18
24408,9221,17
24408,3389,16
24408,7852,16
24408,7203,16
24408,3371,15
24408,6838,15
24408,25014,15
24408,25020,15
24408,21462,15
24408,6976,14
24408,21465,14
24408,21449,14
24408,14764,13
24408,6977,13
24408,19983,13
24408,3677,13
24408,21473,13
24408,12315,12
24408,21448,12
24408,24960,11
24408,3392,11
24408,33012,11
24408,21455,11
24408,17213,10
24408,18367,10
24408,6597,10
24408,22753,9
24408,6973,9
24408,10397,9
24408,1200,9
24408,2445,9
24408,21463,9
24408,22034,8
24408,30521,8
24408,10197,8
24408,6909,8
24408,6847,8
24408,6948,8
24408,15626,8
24408,19961,8
24408,16374,8
24408,21453,8
24408,11240,8
24408,4443,8
24408,21451,8
24408,25152,7
24408,27535,7
24408,11221,7
24431,30574,5757
24431,11305,2822
24431,33114,1268
24431,11557,907
24431,32989,675
24431,29258,321
24431,11743,289
24431,22743,245
24431,8717,231
24431,18886,217
24431,5207,216
24431,27199,213
24431,33009,196
24431,1691,154
24431,26138,124
24431,29452,108
24431,14361,108
24431,11590,81
24431,26785,81
24431,33012,77
24431,31014,67
24431,18045,64
24431,9221,62
24431,11370,55
24431,6828,53
24431,22753,51
24431,33121,50
24431,3389,49
24431,20774,46
24431,20849,45
24431,3392,43
24431,33124,39
24431,30521,39
24431,24960,38
24431,26897,36
24431,2104,35
24431,6838,31
24431,32996,31
24431,10197,30
24431,33153,30
24431,15169,29
24431,3371,29
24431,19666,29
24431,28321,29
24431,29464,28
24431,11658,28
24431,25765,27
24431,10731,27
24431,12035,24
24431,6953,23
24431,6857,23
24431,22689,23
24431,27535,23
24431,11392,23
24431,11497,22
24431,11376,22
24431,8998,22
24431,7852,21
24431,22034,20
24431,17213,20
24431,6829,20
24431,33023,20
24431,11505,19
24431,6888,18
24431,24964,18
24431,33165,18
24431,25150,18
24431,26842,18
24431,14467,18
24431,14370,18
24431,14064,17
24431,11503,17
24431,5481,17
24431,22973,16
24431,25234,16
24431,5090,16
24431,11643,16
24431,1540,16
24431,30860,16
24431,10866,16
24431,26305,16
24431,13227,16
24431,19669,16
24431,29462,16
24431,17124,15
24431,11550,15
24431,11595,15
24431,10210,15
24431,25149,15
24431,27412,15
24431,27919,15
24431,13320,15
24431,32973,15
24431,30573,14
24431,32095,14
24431,28466,14
24431,11524,14
24431,25148,13
24431,11644,13
24431,11369,13
24494,30574,3588
24494,7778,583
24494,15048,278
24494,11557,139
24494,13561,88
24494,11743,84
24494,7739,62
24494,22743,55
24494,15067,54
24494,7746,54
24494,13547,44
24494,5207,42
24494,6135,42
24494,7770,41
24494,9221,38
24494,7725,36
24494,7806,36
24494,8717,33
24494,6953,32
24494,12680,30
24494,6828,28
24494,6347,27
24494,6857,26
24494,13568,22
24494,7784,22
24494,6888,21
24494,13528,21
24494,6136,17
24494,6895,16
24494,7768,16
24494,7457,15
24494,20849,15
24494,4044,14
24494,7743,14
24494,18045,13
24494,6346,13
24494,33114,12
24494,4537,12
24494,27199,11
24494,17124,11
24494,6960,11
24494,6838,11
24494,17129,11
24494,15285,11
24494,13564,11
24494,22689,10
24494,11305,9
24494,20774,9
24494,6829,9
24494,23605,9
24494,2938,9
24494,27535,8
24494,1120,8
24494,11590,7
24494,22753,7
24494,25034,7
24494,7858,7
24494,12661,7
24494,6134,7
24494,2104,6
24494,25234,6
24494,22545,6
24494,923,6
24494,11978,6
24494,12679,6
24494,28824,6
24494,1128,5
24494,14064,5
24494,6443,5
24494,17667,5
24494,7769,5
24494,1691,4
24494,14764,4
24494,2580,4
24494,7654,4
24494,23349,4
24494,14752,4
24494,7787,4
24494,13575,4
24494,473,4
24494,12663,4
24494,20125,4
24494,13567,4
24494,7836,4
24494,13550,4
24494,3856,4
24494,15053,4
24494,7813,4
24494,7793,4
24494,25151,3
24494,30521,3
24494,12600,3
24494,2277,3
24494,21689,3
24494,19083,3
24494,25122,3
24494,25093,3
24494,3297,3
24494,13532,3
24494,4046,3
24583,7457,10669
24583,8717,9693
24583,11743,4383
24583,7404,2038
24583,11557,1365
24583,1691,1039
24583,33114,964
24583,14487,827
24583,22743,808
24583,5207,793
24583,18367,780
24583,6953,651
24583,6857,596
24583,6828,478
24583,26735,422
24583,22034,381
24583,7563,372
24583,2277,368
24583,6888,351
24583,2313,348
24583,7423,320
24583,509,295
24583,22753,281
24583,15048,280
24583,17213,278
24583,14467,272
24583,6895,269
24583,32989,246
24583,30574,223
24583,21989,213
24583,17124,209
24583,25114,208
24583,19285,205
24583,9221,201
24583,2312,175
24583,3389,163
24583,7478,160
24583,7417,157
24583,20774,154
24583,10644,153
24583,18045,151
24583,20849,149
24583,30521,138
24583,20811,137
24583,6960,136
24583,6838,134
24583,12315,132
24583,10210,128
24583,7422,125
24583,3392,124
24583,10197,124
24583,26740,124
24583,7852,123
24583,12948,122
24583,15169,115
24583,14370,115
24583,18326,113
24583,5090,110
24583,31656,108
24583,6920,107
24583,6829,107
24583,11590,97
24583,16799,97
24583,19974,87
24583,3885,87
24583,30635,85
24583,25438,83
24583,14552,80
24583,19983,80
24583,29716,79
24583,2287,79
24583,17129,78
24583,24960,77
24583,22689,73
24583,28204,73
24583,33165,72
24583,25191,71
24583,3371,70
24583,2271,70
24583,6847,69
24583,31355,69
24583,27199,68
24583,3358,68
24583,14764,67
24583,30573,65
24583,6914,63
24583,18318,63
24583,1642,63
24583,10094,62
24583,25034,60
24583,10093,56
24583,21815,56
24583,11765,56
24583,32586,55
24583,7472,54
24583,1244,54
24583,1659,53
24583,371,53
24583,20198,53
24583,3379,52
24687,30574,5254
24687,8717,499
24687,19733,428
24687,21689,322
24687,21773,287
24687,1746,285
24687,19742,221
24687,4949,195
24687,4605,122
24687,11557,121
24687,31155,66
24687,3611,58
24687,19738,52
24687,14552,48
24687,5051,46
24687,33251,46
24687,22743,38
24687,4615,36
24687,4985,33
24687,5207,32
24687,4594,32
24687,1642,29
24687,17213,27
24687,4568,26
24687,3371,24
24687,18045,23
24687,3389,22
24687,11221,22
24687,25845,21
24687,4611,19
24687,19735,19
24687,7852,18
24687,1416,18
24687,19737,18
24687,15698,18
24687,33223,18
24687,18970,18
24687,14467,16
24687,3616,15
24687,11590,14
24687,4959,14
24687,4968,14
24687,22753,13
24687,11505,13
24687,32130,13
24687,6828,12
24687,2104,12
24687,30521,12
24687,32686,12
24687,4607,12
24687,19749,12
24687,1768,12
24687,11743,11
24687,3392,11
24687,25151,11
24687,3358,11
24687,3379,11
24687,4600,11
24687,1668,11
24687,19728,11
24687,22689,10
24687,27535,10
24687,10197,10
24687,25148,10
24687,15048,10
24687,25506,10
24687,30756,10
24687,1669,10
24687,7693,10
24687,9221,9
24687,11497,9
24687,11978,9
24687,24840,9
24687,4561,9
24687,4587,9
24687,2020,9
24687,20824,8
24687,25150,8
24687,32586,8
24687,10210,8
24687,24999,8
24687,9484,8
24687,4596,8
24687,9477,8
24687,8346,8
24687,19788,8
24687,8683,8
24687,1960,8
24687,28184,8
24687,25152,7
24687,30755,7
24687,24807,7
24687,4971,7
24687,12869,7
24687,30766,7
24687,11644,7
24687,8657,7
24687,10053,7
24687,19744,7
24687,31264,7
24761,30574,12240
24761,11305,797
24761,33114,492
24761,11743,358
24761,32989,229
24761,26837,210
24761,8717,183
24761,26771,167
24761,27199,146
24761,22743,128
24761,11557,125
24761,5207,120
24761,30464,106
24761,6953,99
24761,7457,95
24761,26785,68
24761,6828,61
24761,6857,60
24761,6888,55
24761,6895,49
24761,9221,44
24761,19974,41
24761,17124,37
24761,18854,37
24761,22753,36
24761,33012,35
24761,6838,35
24761,6960,31
24761,30521,31
24761,11370,30
24761,29452,30
24761,7404,29
24761,26894,27
24761,1691,25
24761,26897,25
24761,18045,24
24761,33165,24
24761,16799,23
24761,6920,21
24761,20849,20
24761,33009,20
24761,17129,20
24761,26842,20
24761,33113,20
24761,1642,19
24761,30444,19
24761,20774,18
24761,17520,18
24761,22689,17
24761,6914,17
24761,32586,17
24761,33124,16
24761,33153,16
24761,24960,15
24761,14487,15
24761,26816,15
24761,22034,14
24761,923,14
24761,18886,13
24761,3389,13
24761,17213,13
24761,6847,13
24761,6949,13
24761,25765,12
24761,6829,12
24761,27556,12
24761,6909,12
24761,2277,12
24761,27412,12
24761,11376,12
24761,7077,12
24761,15169,11
24761,26138,11
24761,14764,11
24761,16805,11
24761,32996,11
24761,11644,11
24761,10197,10
24761,11221,10
24761,28300,10
24761,3371,9
24761,21989,9
24761,33023,9
24761,11372,9
24761,17116,9
24761,30457,9
24761,2104,8
24761,33125,8
24761,14064,8
24761,30672,8
24761,11503,8
24761,6976,8
24761,6948,8
24761,17090,8
24761,21274,8
24761,29316,8
24761,5481,8
24761,26774,8
24761,32688,8
24761,32859,8
24765,30574,54575
24765,33114,3233
24765,10064,2132
24765,32989,1751
24765,10059,1725
24765,8717,1721
24765,11557,1480
24765,26837,1311
24765,26771,1277
24765,5207,934
24765,27199,919
24765,11305,774
24765,11743,770
24765,22743,535
24765,26138,328
24765,29452,300
24765,31421,263
24765,1691,209
24765,22753,198
24765,26943,169
24765,12709,168
24765,26894,161
24765,24051,160
24765,30521,154
24765,18045,140
24765,20774,137
24765,15169,134
24765,26785,122
24765,33124,112
24765,11590,102
24765,17213,102
24765,29464,97
24765,9221,93
24765,33012,92
24765,33311,88
24765,25148,87
24765,32996,86
24765,12700,82
24765,1540,81
24765,25150,80
24765,33023,80
24765,9598,79
24765,10210,78
24765,20849,77
24765,10197,73
24765,10081,72
24765,31422,72
24765,3389,71
24765,10067,71
24765,25147,69
24765,11370,67
24765,24960,64
24765,33153,64
24765,33007,64
24765,32586,62
24765,22689,61
24765,25149,59
24765,22034,52
24765,19983,52
24765,25146,52
24765,11505,51
24765,14064,51
24765,1416,51
24765,33009,49
24765,29316,49
24765,33006,48
24765,5481,47
24765,11988,46
24765,26816,46
24765,14370,45
24765,33113,44
24765,25145,44
24765,3392,43
24765,23037,42
24765,25822,42
24765,6828,41
24765,11497,40
24765,3371,40
24765,25151,40
24765,2104,39
24765,1128,39
24765,27535,39
24765,22352,39
24765,33116,39
24765,18054,39
24765,5090,38
24765,26897,38
24765,27398,38
24765,28300,38
24765,7852,37
24765,10093,37
24765,21274,37
24765,10071,37
24765,29457,36
24765,1010,36
24765,33165,35
24765,33046,35
24765,9597,35
24765,7924,35
24765,33034,35
24767,30574,6918
24767,33114,545
24767,11305,493
24767,32989,317
24767,11557,174
24767,22973,166
24767,27199,146
24767,8717,140
24767,26771,118
24767,26837,114
24767,11743,109
24767,31617,107
24767,5207,97
24767,29011,72
24767,22743,71
24767,26943,65
24767,29452,55
24767,18045,46
24767,20004,43
24767,18886,40
24767,22753,32
24767,1691,32
24767,33009,31
24767,14821,31
24767,33012,29
24767,26785,28
24767,30521,27
24767,26138,24
24767,9221,21
24767,10210,21
24767,10197,20
24767,33124,18
24767,15169,16
24767,11370,16
24767,20939,16
24767,26894,16
24767,29464,16
24767,20849,15
24767,8055,15
24767,33153,15
24767,33023,15
24767,25146,13
24767,20774,12
24767,5090,12
24767,18054,12
24767,1540,12
24767,33035,12
24767,19983,12
24767,20005,12
24767,14064,11
24767,1642,11
24767,26816,11
24767,17213,10
24767,32586,10
24767,26735,10
24767,21274,10
24767,32996,10
24767,27556,9
24767,31232,9
24767,11988,9
24767,14370,9
24767,5481,9
24767,33113,9
24767,11590,8
24767,24960,8
24767,22034,8
24767,26842,8
24767,25149,8
24767,32095,8
24767,9638,8
24767,31557,8
24767,33121,8
24767,11366,8
24767,29025,8
24767,26897,7
24767,12600,7
24767,1542,7
24767,25147,7
24767,18990,7
24767,15174,7
24767,10094,7
24767,5180,7
24767,33138,7
24767,8066,7
24767,25145,7
24767,25144,7
24767,27766,7
24767,7924,7
24767,6828,6
24767,22352,6
24767,20279,6
24767,24993,6
24767,1078,6
24767,18051,6
24767,22983,6
24767,32099,6
24767,10064,6
24767,22988,6
24767,27170,6
24767,31230,6
24768,30574,5352
24768,33114,1822
24768,10064,1562
24768,10059,1156
24768,32989,1093
24768,11557,849
24768,8717,773
24768,5207,770
24768,26837,746
24768,26771,640
24768,27199,488
24768,22743,468
24768,11743,425
24768,11305,342
24768,26138,258
24768,22753,226
24768,26894,182
24768,20774,147
24768,17213,145
24768,33124,141
24768,1691,134
24768,29464,125
24768,31421,124
24768,29452,121
24768,11590,114
24768,12700,104
24768,33012,99
24768,33023,97
24768,25150,94
24768,10081,94
24768,20849,92
24768,9598,92
24768,9221,91
24768,10210,90
24768,25149,89
24768,24051,84
24768,30521,83
24768,10067,83
24768,26943,83
24768,11370,82
24768,24960,79
24768,1540,77
24768,19983,77
24768,31422,75
24768,18045,74
24768,33007,73
24768,32586,68
24768,3392,67
24768,25146,66
24768,15169,64
24768,11505,62
24768,26785,61
24768,5481,61
24768,33009,59
24768,14064,59
24768,12709,58
24768,33006,57
24768,25151,54
24768,10071,53
24768,9600,53
24768,6828,52
24768,1128,51
24768,18668,50
24768,32996,50
24768,5090,49
24768,1010,48
24768,11497,47
24768,29316,47
24768,22352,46
24768,33116,46
24768,25822,46
24768,23037,45
24768,1078,44
24768,14370,44
24768,2104,42
24768,10197,42
24768,10093,42
24768,3389,41
24768,33165,41
24768,18640,41
24768,11988,41
24768,10074,41
24768,10094,40
24768,24995,40
24768,24993,40
24768,29492,40
24768,5025,39
24768,7852,38
24768,33125,38
24768,22344,38
24768,33034,38
24768,22689,37
24768,29457,37
24768,27170,36
24768,22034,35
24768,3371,35
24768,27535,35
24768,24996,35
24768,722,35
24768,9477,35
24770,30574,58046
24770,8717,6856
24770,33114,6804
24770,11557,4194
24770,10064,4021
24770,32989,3396
24770,10059,3313
24770,26837,2516
24770,26771,2193
24770,5207,1778
24770,27199,1660
24770,11743,1575
24770,11305,1426
24770,22743,925
24770,26138,762
24770,29452,573
24770,1691,435
24770,30521,393
24770,33012,373
24770,22753,370
24770,31421,346
24770,11590,319
24770,26894,300
24770,18045,290
24770,24051,279
24770,15169,272
24770,20774,239
24770,26785,238
24770,17213,238
24770,33124,229
24770,12709,226
24770,4949,214
24770,33023,198
24770,9638,187
24770,26943,186
24770,29464,182
24770,10197,176
24770,1416,170
24770,32996,170
24770,9477,166
24770,25148,161
24770,24960,153
24770,32586,151
24770,10210,150
24770,10081,147
24770,25150,146
24770,11370,144
24770,12700,144
24770,3389,139
24770,25149,137
24770,10067,130
24770,22689,127
24770,25147,126
24770,19524,126
24770,20849,124
24770,11505,123
24770,9598,121
24770,33007,120
24770,3392,117
24770,5090,117
24770,33009,115
24770,19983,115
24770,9221,112
24770,1540,111
24770,7852,110
24770,12035,109
24770,33153,108
24770,2104,102
24770,9597,99
24770,6828,97
24770,25151,94
24770,5481,94
24770,14064,92
24770,25822,92
24770,10074,92
24770,22034,91
24770,3371,91
24770,29316,89
24770,32099,89
24770,28300,89
24770,33006,89
24770,1078,88
24770,25146,88
24770,11497,86
24770,31422,84
24770,22352,82
24770,12600,81
24770,27398,81
24770,10063,81
24770,10071,81
24770,18054,80
24770,31505,80
24770,9484,79
24770,26897,78
24770,1010,76
24770,1128,74
24770,14370,74
24770,29457,73
24770,11988,73
24770,12869,72
24779,11305,2081
24779,33114,421
24779,30574,389
24779,11743,319
24779,11557,247
24779,6953,218
24779,32989,172
24779,6888,145
24779,6857,131
24779,27199,128
24779,22743,127
24779,1691,118
24779,7457,100
24779,5207,92
24779,19974,83
24779,26785,78
24779,6828,73
24779,14361,59
24779,17124,58
24779,16799,56
24779,6895,52
24779,6838,45
24779,18886,43
24779,9221,41
24779,11370,40
24779,8717,39
24779,33009,38
24779,6960,38
24779,10731,38
24779,18045,37
24779,26897,36
24779,21024,34
24779,24469,32
24779,18468,32
24779,7404,30
24779,7268,29
24779,33165,27
24779,6914,27
24779,24960,26
24779,6920,26
24779,3392,24
24779,3371,24
24779,3389,23
24779,6829,23
24779,22753,22
24779,22034,22
24779,33012,22
24779,17129,22
24779,6977,22
24779,22689,21
24779,33124,21
24779,26842,21
24779,10210,18
24779,28300,18
24779,11376,18
24779,33121,18
24779,17213,16
24779,10197,16
24779,6976,16
24779,6948,16
24779,27412,16
24779,30521,15
24779,12600,15
24779,1642,15
24779,25014,15
24779,25034,15
24779,27403,15
24779,2104,14
24779,20774,14
24779,20849,14
24779,3379,14
24779,6949,13
24779,33113,13
24779,33153,12
24779,923,12
24779,6971,12
24779,25146,12
24779,11372,12
24779,29707,12
24779,11590,11
24779,21989,11
24779,30573,11
24779,6909,11
24779,6840,11
24779,1540,11
24779,19980,11
24779,15169,10
24779,18367,10
24779,11773,10
24779,13005,10
24779,6863,10
24779,11310,10
24779,2011,10
24779,5090,9
24779,20785,9
24779,10094,9
24779,17090,9
24779,6122,9
24779,7484,9
24779,17140,9
24780,30574,27873
24780,11305,3816
24780,33114,744
24780,11743,576
24780,11557,501
24780,6953,393
24780,8717,348
24780,32989,327
24780,27199,284
24780,6857,249
24780,6888,244
24780,1691,243
24780,7457,230
24780,22743,195
24780,19974,180
24780,17124,157
24780,5207,152
24780,6895,119
24780,26785,115
24780,14361,114
24780,16799,102
24780,6828,100
24780,18886,84
24780,11370,81
24780,18045,76
24780,6960,70
24780,33009,68
24780,6838,68
24780,7404,66
24780,9221,64
24780,30521,62
24780,26897,59
24780,10731,59
24780,21024,59
24780,17129,58
24780,24960,56
24780,3389,53
24780,3392,52
24780,6920,50
24780,33165,49
24780,6914,49
24780,3371,48
24780,33012,43
24780,18468,42
24780,16805,39
24780,22034,37
24780,26842,37
24780,11376,36
24780,7268,36
24780,25014,35
24780,30667,34
24780,6977,32
24780,28300,31
24780,22753,30
24780,20849,29
24780,22689,29
24780,10197,29
24780,32586,29
24780,6976,29
24780,10210,29
24780,24469,28
24780,6829,27
24780,29452,26
24780,33124,26
24780,30573,26
24780,19983,25
24780,33121,25
24780,2104,24
24780,11386,24
24780,6909,23
24780,17090,23
24780,27403,23
24780,12035,23
24780,12600,22
24780,25034,22
24780,6597,22
24780,3379,22
24780,17213,21
24780,6948,21
24780,4949,21
24780,33113,21
24780,25765,20
24780,25152,20
24780,21989,20
24780,7852,20
24780,11340,20
24780,19524,20
24780,11590,19
24780,20774,19
24780,1642,19
24780,923,19
24780,11773,19
24780,27412,18
24780,11372,18
24780,19980,18
24780,450,18
24780,1542,17
24780,6971,17
24780,30860,17
24780,25146,17
24781,30574,11615
24781,11305,2204
24781,33114,465
24781,11557,342
24781,11743,334
24781,6953,228
24781,21457,170
24781,32989,165
24781,6857,145
24781,6888,145
24781,22743,138
24781,27199,130
24781,1691,125
24781,7457,113
24781,5207,97
24781,8717,93
24781,26785,84
24781,6828,79
24781,19974,76
24781,17124,72
24781,14361,65
24781,6895,60
24781,16799,59
24781,21470,58
24781,6838,56
24781,9221,51
24781,21474,49
24781,18886,46
24781,11370,45
24781,33009,41
24781,18045,41
24781,6960,39
24781,10731,39
24781,33165,38
24781,26897,37
24781,21024,37
24781,7404,36
24781,21447,32
24781,21459,30
24781,6920,27
24781,18468,27
24781,6914,26
24781,6829,26
24781,24960,25
24781,22689,25
24781,33124,25
24781,21472,25
24781,24469,25
24781,22753,24
24781,3389,24
24781,17129,24
24781,22034,23
24781,3392,23
24781,3371,23
24781,7268,23
24781,6977,22
24781,26842,21
24781,11376,21
24781,33012,20
24781,6976,20
24781,28300,20
24781,33121,19
24781,11590,18
24781,10197,18
24781,6949,18
24781,16805,17
24781,2104,16
24781,10210,16
24781,21464,16
24781,20849,15
24781,6948,15
24781,27403,15
24781,21473,15
24781,11505,14
24781,26138,14
24781,30573,14
24781,25034,14
24781,6863,14
24781,21462,14
24781,21465,14
24781,21456,14
24781,20774,13
24781,17213,13
24781,27412,13
24781,6122,13
24781,15169,12
24781,5090,12
24781,30521,12
24781,33153,12
24781,1642,12
24781,25014,12
24781,923,12
24781,19983,12
24781,6971,12
24781,11773,12
24781,6992,12
24781,11372,12
24781,29707,12
24781,27535,11
24781,11314,11
24782,11305,2038
24782,30574,635
24782,33114,429
24782,11743,321
24782,11557,279
24782,6953,210
24782,32989,161
24782,6857,135
24782,27199,129
24782,6888,129
24782,22743,120
24782,1691,120
24782,7457,100
24782,8717,88
24782,5207,87
24782,26785,80
24782,19974,78
24782,6828,73
24782,16799,60
24782,14361,56
24782,6895,55
24782,17124,54
24782,18886,42
24782,6838,42
24782,9221,40
24782,11370,37
24782,6960,37
24782,18045,34
24782,10731,34
24782,33009,33
24782,7404,33
24782,26897,32
24782,33165,31
24782,21024,30
24782,24469,30
24782,18468,30
24782,7268,28
24782,6920,27
24782,24960,26
24782,22034,25
24782,33012,24
24782,3371,24
24782,6914,23
24782,6829,22
24782,22753,21
24782,3389,21
24782,22689,21
24782,6977,21
24782,3392,20
24782,26842,20
24782,28300,20
24782,30521,19
24782,33121,19
24782,11590,18
24782,17129,18
24782,33124,17
24782,10210,17
24782,11376,17
24782,1642,16
24782,6976,16
24782,6948,16
24782,20849,15
24782,10197,15
24782,16805,15
24782,27412,15
24782,923,14
24782,33113,14
24782,2104,13
24782,20774,13
24782,21989,13
24782,17213,13
24782,7852,13
24782,25034,13
24782,6949,13
24782,27403,13
24782,11372,13
24782,6863,13
24782,29707,13
24782,12600,12
24782,33153,12
24782,6909,12
24782,25014,12
24782,30573,11
24782,6840,11
24782,6971,11
24782,19980,11
24782,16757,11
24782,11310,11
24782,2011,11
24782,3379,10
24782,1540,10
24782,6122,10
24782,11773,10
24782,6992,10
24782,25146,10
24782,32038,10
24782,2007,10
24782,5090,9
24782,17090,9
24782,25104,9
24784,30574,13277
24784,11305,2676
24784,33114,544
24784,11743,409
24784,11557,377
24784,6953,281
24784,32989,206
24784,6857,176
24784,8717,168
24784,22743,167
24784,6888,166
24784,7457,163
24784,27199,161
24784,1691,160
24784,5207,115
24784,19974,104
24784,26785,99
24784,6828,99
24784,17124,84
24784,6895,75
24784,14361,71
24784,16799,70
24784,9221,61
24784,6838,60
24784,21466,60
24784,21457,59
24784,18886,58
24784,7404,58
24784,21024,56
24784,18045,54
24784,11370,53
24784,10731,51
24784,6960,45
24784,26897,45
24784,33165,41
24784,33009,37
24784,18468,34
24784,24960,33
24784,3389,33
24784,3392,33
24784,17129,32
24784,6920,31
24784,24469,31
24784,6914,30
24784,26842,29
24784,22034,28
24784,33124,26
24784,7268,26
24784,22753,25
24784,33012,25
24784,22689,25
24784,3371,25
24784,6829,25
24784,16805,24
24784,6949,24
24784,28300,24
24784,11376,24
24784,10197,23
24784,6976,23
24784,33121,23
24784,20849,22
24784,25014,22
24784,6977,22
24784,27403,22
24784,10210,20
24784,25034,20
24784,30521,19
24784,6948,19
24784,17090,19
24784,27412,19
24784,17213,18
24784,11590,17
24784,30573,17
24784,11773,17
24784,15169,16
24784,20774,15
24784,11314,15
24784,12600,15
24784,923,15
24784,3379,15
24784,6971,15
24784,11372,15
24784,5090,14
24784,21989,14
24784,33153,14
24784,1642,14
24784,1540,14
24784,19983,14
24784,25765,13
24784,6597,13
24784,20785,13
24784,6122,13
24784,25104,13
24784,29707,13
24784,1542,12
24784,6847,12
24784,7484,12
24784,21447,12
24784,21452,12
24784,19980,11
24812,30574,10195
24812,11557,848
24812,7778,762
24812,8717,719
24812,15048,332
24812,13561,201
24812,11743,166
24812,22743,131
24812,15067,84
24812,7739,80
24812,13547,73
24812,7725,60
24812,7457,52
24812,11590,45
24812,7746,44
24812,30521,41
24812,7806,39
24812,7770,39
24812,5207,37
24812,12680,36
24812,6953,35
24812,6135,32
24812,6828,31
24812,6857,30
24812,13528,30
24812,7784,30
24812,9221,27
24812,6347,27
24812,27535,26
24812,13568,25
24812,18045,24
24812,23471,24
24812,6895,23
24812,6888,22
24812,2104,22
24812,22753,21
24812,33114,18
24812,6838,18
24812,2938,17
24812,7654,16
24812,11305,15
24812,27199,15
24812,1128,15
24812,22545,15
24812,4044,14
24812,20849,13
24812,32586,13
24812,7858,13
24812,7768,13
24812,11497,12
24812,32095,12
24812,7836,12
24812,17124,11
24812,10644,11
24812,6960,11
24812,12663,11
24812,6346,11
24812,6829,10
24812,13564,10
24812,7743,10
24812,4537,10
24812,11491,9
24812,27556,9
24812,7404,9
24812,21689,9
24812,26636,9
24812,24960,8
24812,2277,8
24812,27176,8
24812,32989,7
24812,11505,7
24812,22689,7
24812,17129,7
24812,23605,7
24812,32080,7
24812,7824,7
24812,13550,7
24812,14674,7
24812,33165,6
24812,2106,6
24812,10197,6
24812,14764,6
24812,1489,6
24812,22330,6
24812,23040,6
24812,32088,6
24812,15060,6
24812,13962,6
24812,14957,6
24812,30569,6
24812,12679,6
24812,6136,6
